 *******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2019-Jan-02 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}   
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2458120.875000000, A.D. 2018-Jan-02 09:00:00.0000,      69.183962,  1.474448017787807E+07, -1.077917297440584E+08, -2.329468218412615E+06,  3.446141267172394E+01,  4.622493136886939E+00, -1.925238857818174E+00,
2458120.916666667, A.D. 2018-Jan-02 10:00:00.0000,      69.183963,  1.486853139597061E+07, -1.077750168375470E+08, -2.336397522177264E+06,  3.445592305966468E+01,  4.662453805356294E+00, -1.924373918471366E+00,
2458120.958333333, A.D. 2018-Jan-02 11:00:00.0000,      69.183964,  1.499256276880853E+07, -1.077581600847529E+08, -2.343323707557023E+06,  3.445038753167051E+01,  4.702407729664403E+00, -1.923506421975937E+00,
2458121.000000000, A.D. 2018-Jan-02 12:00:00.0000,      69.183966,  1.511657413110967E+07, -1.077411595100491E+08, -2.350246765348367E+06,  3.444480609620174E+01,  4.742354857564854E+00, -1.922636369536795E+00,
2458121.041666667, A.D. 2018-Jan-02 13:00:00.0000,      69.183967,  1.524056531762243E+07, -1.077240151379967E+08, -2.357166686352022E+06,  3.443917876177639E+01,  4.782295136822600E+00, -1.921763762362030E+00,
2458121.083333333, A.D. 2018-Jan-02 14:00:00.0000,      69.183968,  1.536453616312600E+07, -1.077067269933450E+08, -2.364083461373135E+06,  3.443350553697018E+01,  4.822228515214016E+00, -1.920888601662903E+00,
2458121.125000000, A.D. 2018-Jan-02 15:00:00.0000,      69.183969,  1.548848650243052E+07, -1.076892951010309E+08, -2.370997081221208E+06,  3.442778643041657E+01,  4.862154940526954E+00, -1.920010888653847E+00,
2458121.166666667, A.D. 2018-Jan-02 16:00:00.0000,      69.183970,  1.561241617037733E+07, -1.076717194861795E+08, -2.377907536710128E+06,  3.442202145080662E+01,  4.902074360560811E+00, -1.919130624552464E+00,
2458121.208333333, A.D. 2018-Jan-02 17:00:00.0000,      69.183972,  1.573632500183915E+07, -1.076540001741038E+08, -2.384814818658143E+06,  3.441621060688915E+01,  4.941986723126583E+00, -1.918247810579527E+00,
2458121.250000000, A.D. 2018-Jan-02 18:00:00.0000,      69.183973,  1.586021283172032E+07, -1.076361371903046E+08, -2.391718917887926E+06,  3.441035390747054E+01,  4.981891976046933E+00, -1.917362447958974E+00,
2458121.291666667, A.D. 2018-Jan-02 19:00:00.0000,      69.183974,  1.598407949495697E+07, -1.076181305604705E+08, -2.398619825226545E+06,  3.440445136141485E+01,  5.021790067156241E+00, -1.916474537917908E+00,
2458121.333333333, A.D. 2018-Jan-02 20:00:00.0000,      69.183975,  1.610792482651725E+07, -1.075999803104778E+08, -2.405517531505503E+06,  3.439850297764372E+01,  5.061680944300672E+00, -1.915584081686595E+00,
2458121.375000000, A.D. 2018-Jan-02 21:00:00.0000,      69.183977,  1.623174866140152E+07, -1.075816864663908E+08, -2.412412027560741E+06,  3.439250876513643E+01,  5.101564555338230E+00, -1.914691080498461E+00,
2458121.416666667, A.D. 2018-Jan-02 22:00:00.0000,      69.183978,  1.635555083464259E+07, -1.075632490544613E+08, -2.419303304232627E+06,  3.438646873292978E+01,  5.141440848138830E+00, -1.913795535590094E+00,
2458121.458333333, A.D. 2018-Jan-02 23:00:00.0000,      69.183979,  1.647933118130589E+07, -1.075446681011287E+08, -2.426191352366015E+06,  3.438038289011816E+01,  5.181309770584337E+00, -1.912897448201236E+00,
2458121.500000000, A.D. 2018-Jan-03 00:00:00.0000,      69.183980,  1.660308953648970E+07, -1.075259436330200E+08, -2.433076162810192E+06,  3.437425124585354E+01,  5.221171270568651E+00, -1.911996819574789E+00,
2458121.541666667, A.D. 2018-Jan-03 01:00:00.0000,      69.183981,  1.672682573532534E+07, -1.075070756769500E+08, -2.439957726418965E+06,  3.436807380934534E+01,  5.261025295997747E+00, -1.911093650956807E+00,
2458121.583333333, A.D. 2018-Jan-03 02:00:00.0000,      69.183983,  1.685053961297741E+07, -1.074880642599208E+08, -2.446836034050584E+06,  3.436185058986056E+01,  5.300871794789746E+00, -1.910187943596495E+00,
2458121.625000000, A.D. 2018-Jan-03 03:00:00.0000,      69.183984,  1.697423100464395E+07, -1.074689094091220E+08, -2.453711076567873E+06,  3.435558159672367E+01,  5.340710714874971E+00, -1.909279698746210E+00,
2458121.666666667, A.D. 2018-Jan-03 04:00:00.0000,      69.183985,  1.709789974555669E+07, -1.074496111519306E+08, -2.460582844838090E+06,  3.434926683931663E+01,  5.380542004196011E+00, -1.908368917661458E+00,
2458121.708333333, A.D. 2018-Jan-03 05:00:00.0000,      69.183986,  1.722154567098123E+07, -1.074301695159112E+08, -2.467451329733051E+06,  3.434290632707881E+01,  5.420365610707768E+00, -1.907455601600889E+00,
2458121.750000000, A.D. 2018-Jan-03 06:00:00.0000,      69.183987,  1.734516861621726E+07, -1.074105845288153E+08, -2.474316522129156E+06,  3.433650006950709E+01,  5.460181482377538E+00, -1.906539751826303E+00,
2458121.791666667, A.D. 2018-Jan-03 07:00:00.0000,      69.183989,  1.746876841659874E+07, -1.073908562185823E+08, -2.481178412907265E+06,  3.433004807615573E+01,  5.499989567185054E+00, -1.905621369602637E+00,
2458121.833333333, A.D. 2018-Jan-03 08:00:00.0000,      69.183990,  1.759234490749418E+07, -1.073709846133383E+08, -2.488036992952868E+06,  3.432355035663642E+01,  5.539789813122552E+00, -1.904700456197975E+00,
2458121.875000000, A.D. 2018-Jan-03 09:00:00.0000,      69.183991,  1.771589792430673E+07, -1.073509697413968E+08, -2.494892253156006E+06,  3.431700692061823E+01,  5.579582168194826E+00, -1.903777012883536E+00,
2458121.916666667, A.D. 2018-Jan-03 10:00:00.0000,      69.183992,  1.783942730247450E+07, -1.073308116312587E+08, -2.501744184411272E+06,  3.431041777782762E+01,  5.619366580419301E+00, -1.902851040933681E+00,
2458121.958333333, A.D. 2018-Jan-03 11:00:00.0000,      69.183993,  1.796293287747069E+07, -1.073105103116116E+08, -2.508592777617894E+06,  3.430378293804839E+01,  5.659142997826077E+00, -1.901922541625903E+00,
2458122.000000000, A.D. 2018-Jan-03 12:00:00.0000,      69.183995,  1.808641448480387E+07, -1.072900658113305E+08, -2.515438023679689E+06,  3.429710241112167E+01,  5.698911368457996E+00, -1.900991516240832E+00,
2458122.041666667, A.D. 2018-Jan-03 13:00:00.0000,      69.183996,  1.820987196001807E+07, -1.072694781594771E+08, -2.522279913505077E+06,  3.429037620694594E+01,  5.738671640370702E+00, -1.900057966062226E+00,
2458122.083333333, A.D. 2018-Jan-03 14:00:00.0000,      69.183997,  1.833330513869312E+07, -1.072487473853006E+08, -2.529118438007131E+06,  3.428360433547696E+01,  5.778423761632702E+00, -1.899121892376979E+00,
2458122.125000000, A.D. 2018-Jan-03 15:00:00.0000,      69.183998,  1.845671385644477E+07, -1.072278735182365E+08, -2.535953588103533E+06,  3.427678680672778E+01,  5.818167680325422E+00, -1.898183296475111E+00,
2458122.166666667, A.D. 2018-Jan-03 16:00:00.0000,      69.183999,  1.858009794892491E+07, -1.072068565879076E+08, -2.542785354716644E+06,  3.426992363076874E+01,  5.857903344543264E+00, -1.897242179649767E+00,
2458122.208333333, A.D. 2018-Jan-03 17:00:00.0000,      69.184001,  1.870345725182180E+07, -1.071856966241234E+08, -2.549613728773452E+06,  3.426301481772738E+01,  5.897630702393677E+00, -1.896298543197219E+00,
2458122.250000000, A.D. 2018-Jan-03 18:00:00.0000,      69.184002,  1.882679160086026E+07, -1.071643936568803E+08, -2.556438701205663E+06,  3.425606037778854E+01,  5.937349701997205E+00, -1.895352388416861E+00,
2458122.291666667, A.D. 2018-Jan-03 19:00:00.0000,      69.184003,  1.895010083180189E+07, -1.071429477163612E+08, -2.563260262949623E+06,  3.424906032119421E+01,  5.977060291487549E+00, -1.894403716611209E+00,
2458122.333333333, A.D. 2018-Jan-03 20:00:00.0000,      69.184004,  1.907338478044523E+07, -1.071213588329359E+08, -2.570078404946402E+06,  3.424201465824363E+01,  6.016762419011637E+00, -1.893452529085898E+00,
2458122.375000000, A.D. 2018-Jan-03 21:00:00.0000,      69.184006,  1.919664328262604E+07, -1.070996270371609E+08, -2.576893118141748E+06,  3.423492339929319E+01,  6.056456032729665E+00, -1.892498827149680E+00,
2458122.416666667, A.D. 2018-Jan-03 22:00:00.0000,      69.184007,  1.931987617421744E+07, -1.070777523597790E+08, -2.583704393486165E+06,  3.422778655475643E+01,  6.096141080815173E+00, -1.891542612114423E+00,
2458122.458333333, A.D. 2018-Jan-03 23:00:00.0000,      69.184008,  1.944308329113015E+07, -1.070557348317199E+08, -2.590512221934833E+06,  3.422060413510408E+01,  6.135817511455096E+00, -1.890583885295110E+00,
2458122.500000000, A.D. 2018-Jan-04 00:00:00.0000,      69.184009,  1.956626446931268E+07, -1.070335744840996E+08, -2.597316594447725E+06,  3.421337615086394E+01,  6.175485272849823E+00, -1.889622648009832E+00,
2458122.541666667, A.D. 2018-Jan-04 01:00:00.0000,      69.184010,  1.968941954475156E+07, -1.070112713482206E+08, -2.604117501989536E+06,  3.420610261262094E+01,  6.215144313213261E+00, -1.888658901579794E+00,
2458122.583333333, A.D. 2018-Jan-04 02:00:00.0000,      69.184012,  1.981254835347152E+07, -1.069888254555719E+08, -2.610914935529724E+06,  3.419878353101711E+01,  6.254794580772894E+00, -1.887692647329309E+00,
2458122.625000000, A.D. 2018-Jan-04 03:00:00.0000,      69.184013,  1.993565073153569E+07, -1.069662368378285E+08, -2.617708886042520E+06,  3.419141891675154E+01,  6.294436023769838E+00, -1.886723886585793E+00,
2458122.666666667, A.D. 2018-Jan-04 04:00:00.0000,      69.184014,  2.005872651504584E+07, -1.069435055268523E+08, -2.624499344506942E+06,  3.418400878058036E+01,  6.334068590458902E+00, -1.885752620679770E+00,
2458122.708333333, A.D. 2018-Jan-04 05:00:00.0000,      69.184015,  2.018177554014255E+07, -1.069206315546909E+08, -2.631286301906817E+06,  3.417655313331676E+01,  6.373692229108648E+00, -1.884778850944864E+00,
2458122.750000000, A.D. 2018-Jan-04 06:00:00.0000,      69.184016,  2.030479764300545E+07, -1.068976149535784E+08, -2.638069749230750E+06,  3.416905198583091E+01,  6.413306888001456E+00, -1.883802578717801E+00,
2458122.791666667, A.D. 2018-Jan-04 07:00:00.0000,      69.184018,  2.042779265985338E+07, -1.068744557559351E+08, -2.644849677472189E+06,  3.416150534905000E+01,  6.452912515433571E+00, -1.882823805338408E+00,
2458122.833333333, A.D. 2018-Jan-04 08:00:00.0000,      69.184019,  2.055076042694464E+07, -1.068511539943671E+08, -2.651626077629417E+06,  3.415391323395821E+01,  6.492509059715170E+00, -1.881842532149602E+00,
2458122.875000000, A.D. 2018-Jan-04 09:00:00.0000,      69.184020,  2.067370078057715E+07, -1.068277097016669E+08, -2.658398940705523E+06,  3.414627565159663E+01,  6.532096469170422E+00, -1.880858760497401E+00,
2458122.916666667, A.D. 2018-Jan-04 10:00:00.0000,      69.184021,  2.079661355708872E+07, -1.068041229108128E+08, -2.665168257708460E+06,  3.413859261306336E+01,  6.571674692137544E+00, -1.879872491730917E+00,
2458122.958333333, A.D. 2018-Jan-04 11:00:00.0000,      69.184022,  2.091949859285719E+07, -1.067803936549693E+08, -2.671934019651063E+06,  3.413086412951334E+01,  6.611243676968863E+00, -1.878883727202346E+00,
2458123.000000000, A.D. 2018-Jan-04 12:00:00.0000,      69.184024,  2.104235572430065E+07, -1.067565219674864E+08, -2.678696217551030E+06,  3.412309021215849E+01,  6.650803372030872E+00, -1.877892468266983E+00,
2458123.041666667, A.D. 2018-Jan-04 13:00:00.0000,      69.184025,  2.116518478787768E+07, -1.067325078819003E+08, -2.685454842430934E+06,  3.411527087226759E+01,  6.690353725704289E+00, -1.876898716283204E+00,
2458123.083333333, A.D. 2018-Jan-04 14:00:00.0000,      69.184026,  2.128798562008752E+07, -1.067083514319329E+08, -2.692209885318242E+06,  3.410740612116626E+01,  6.729894686384119E+00, -1.875902472612470E+00,
2458123.125000000, A.D. 2018-Jan-04 15:00:00.0000,      69.184027,  2.141075805747028E+07, -1.066840526514918E+08, -2.698961337245353E+06,  3.409949597023698E+01,  6.769426202479713E+00, -1.874903738619330E+00,
2458123.166666667, A.D. 2018-Jan-04 16:00:00.0000,      69.184028,  2.153350193660716E+07, -1.066596115746704E+08, -2.705709189249553E+06,  3.409154043091906E+01,  6.808948222414825E+00, -1.873902515671413E+00,
2458123.208333333, A.D. 2018-Jan-04 17:00:00.0000,      69.184030,  2.165621709412063E+07, -1.066350282357477E+08, -2.712453432373084E+06,  3.408353951470863E+01,  6.848460694627668E+00, -1.872898805139425E+00,
2458123.250000000, A.D. 2018-Jan-04 18:00:00.0000,      69.184031,  2.177890336667465E+07, -1.066103026691883E+08, -2.719194057663105E+06,  3.407549323315860E+01,  6.887963567570980E+00, -1.871892608397154E+00,
2458123.291666667, A.D. 2018-Jan-04 19:00:00.0000,      69.184032,  2.190156059097489E+07, -1.065854349096422E+08, -2.725931056171745E+06,  3.406740159787866E+01,  6.927456789712081E+00, -1.870883926821463E+00,
2458123.333333333, A.D. 2018-Jan-04 20:00:00.0000,      69.184033,  2.202418860376890E+07, -1.065604249919451E+08, -2.732664418956079E+06,  3.405926462053521E+01,  6.966940309532927E+00, -1.869872761792286E+00,
2458123.375000000, A.D. 2018-Jan-04 21:00:00.0000,      69.184034,  2.214678724184633E+07, -1.065352729511181E+08, -2.739394137078166E+06,  3.405108231285144E+01,  7.006414075530171E+00, -1.868859114692633E+00,
2458123.416666667, A.D. 2018-Jan-04 22:00:00.0000,      69.184036,  2.226935634203915E+07, -1.065099788223677E+08, -2.746120201605044E+06,  3.404285468660722E+01,  7.045878036215228E+00, -1.867842986908584E+00,
2458123.458333333, A.D. 2018-Jan-04 23:00:00.0000,      69.184037,  2.239189574122184E+07, -1.064845426410855E+08, -2.752842603608742E+06,  3.403458175363910E+01,  7.085332140114324E+00, -1.866824379829284E+00,
2458123.500000000, A.D. 2018-Jan-05 00:00:00.0000,      69.184038,  2.251440527631156E+07, -1.064589644428487E+08, -2.759561334166333E+06,  3.402626352584036E+01,  7.124776335768563E+00, -1.865803294846948E+00,
2458123.541666667, A.D. 2018-Jan-05 01:00:00.0000,      69.184039,  2.263688478426843E+07, -1.064332442634196E+08, -2.766276384359829E+06,  3.401790001516087E+01,  7.164210571733979E+00, -1.864779733356853E+00,
2458123.583333333, A.D. 2018-Jan-05 02:00:00.0000,      69.184041,  2.275933410209566E+07, -1.064073821387456E+08, -2.772987745276369E+06,  3.400949123360716E+01,  7.203634796581602E+00, -1.863753696757341E+00,
2458123.625000000, A.D. 2018-Jan-05 03:00:00.0000,      69.184042,  2.288175306683982E+07, -1.063813781049593E+08, -2.779695408008046E+06,  3.400103719324240E+01,  7.243048958897511E+00, -1.862725186449814E+00,
2458123.666666667, A.D. 2018-Jan-05 04:00:00.0000,      69.184043,  2.300414151559098E+07, -1.063552321983782E+08, -2.786399363652043E+06,  3.399253790618632E+01,  7.282453007282891E+00, -1.861694203838730E+00,
2458123.708333333, A.D. 2018-Jan-05 05:00:00.0000,      69.184044,  2.312649928548294E+07, -1.063289444555052E+08, -2.793099603310607E+06,  3.398399338461524E+01,  7.321846890354105E+00, -1.860660750331607E+00,
2458123.750000000, A.D. 2018-Jan-05 06:00:00.0000,      69.184045,  2.324882621369347E+07, -1.063025149130277E+08, -2.799796118091047E+06,  3.397540364076205E+01,  7.361230556742728E+00, -1.859624827339016E+00,
2458123.791666667, A.D. 2018-Jan-05 07:00:00.0000,      69.184047,  2.337112213744444E+07, -1.062759436078183E+08, -2.806488899105772E+06,  3.396676868691615E+01,  7.400603955095632E+00, -1.858586436274582E+00,
2458123.833333333, A.D. 2018-Jan-05 08:00:00.0000,      69.184048,  2.349338689400209E+07, -1.062492305769343E+08, -2.813177937472232E+06,  3.395808853542347E+01,  7.439967034075034E+00, -1.857545578554981E+00,
2458123.875000000, A.D. 2018-Jan-05 09:00:00.0000,      69.184049,  2.361562032067719E+07, -1.062223758576178E+08, -2.819863224313073E+06,  3.394936319868646E+01,  7.479319742358540E+00, -1.856502255599935E+00,
2458123.916666667, A.D. 2018-Jan-05 10:00:00.0000,      69.184050,  2.373782225482528E+07, -1.061953794872957E+08, -2.826544750755981E+06,  3.394059268916401E+01,  7.518662028639230E+00, -1.855456468832218E+00,
2458123.958333333, A.D. 2018-Jan-05 11:00:00.0000,      69.184051,  2.385999253384684E+07, -1.061682415035795E+08, -2.833222507933810E+06,  3.393177701937148E+01,  7.557993841625700E+00, -1.854408219677645E+00,
2458124.000000000, A.D. 2018-Jan-05 12:00:00.0000,      69.184053,  2.398213099518752E+07, -1.061409619442655E+08, -2.839896486984514E+06,  3.392291620188068E+01,  7.597315130042120E+00, -1.853357509565077E+00,
2458124.041666667, A.D. 2018-Jan-05 13:00:00.0000,      69.184054,  2.410423747633830E+07, -1.061135408473342E+08, -2.846566679051235E+06,  3.391401024931983E+01,  7.636625842628304E+00, -1.852304339926414E+00,
2458124.083333333, A.D. 2018-Jan-05 14:00:00.0000,      69.184055,  2.422631181483575E+07, -1.060859782509510E+08, -2.853233075282268E+06,  3.390505917437353E+01,  7.675925928139752E+00, -1.851248712196595E+00,
2458124.125000000, A.D. 2018-Jan-05 15:00:00.0000,      69.184056,  2.434835384826221E+07, -1.060582741934656E+08, -2.859895666831069E+06,  3.389606298978280E+01,  7.715215335347721E+00, -1.850190627813599E+00,
2458124.166666667, A.D. 2018-Jan-05 16:00:00.0000,      69.184057,  2.447036341424597E+07, -1.060304287134120E+08, -2.866554444856279E+06,  3.388702170834497E+01,  7.754494013039278E+00, -1.849130088218437E+00,
2458124.208333333, A.D. 2018-Jan-05 17:00:00.0000,      69.184059,  2.459234035046150E+07, -1.060024418495086E+08, -2.873209400521718E+06,  3.387793534291373E+01,  7.793761910017368E+00, -1.848067094855156E+00,
2458124.250000000, A.D. 2018-Jan-05 18:00:00.0000,      69.184060,  2.471428449462965E+07, -1.059743136406581E+08, -2.879860524996452E+06,  3.386880390639908E+01,  7.833018975100849E+00, -1.847001649170833E+00,
2458124.291666667, A.D. 2018-Jan-05 19:00:00.0000,      69.184061,  2.483619568451783E+07, -1.059460441259475E+08, -2.886507809454717E+06,  3.385962741176733E+01,  7.872265157124575E+00, -1.845933752615573E+00,
2458124.333333333, A.D. 2018-Jan-05 20:00:00.0000,      69.184062,  2.495807375794026E+07, -1.059176333446479E+08, -2.893151245075978E+06,  3.385040587204104E+01,  7.911500404939448E+00, -1.844863406642512E+00,
2458124.375000000, A.D. 2018-Jan-05 21:00:00.0000,      69.184063,  2.507991855275811E+07, -1.058890813362143E+08, -2.899790823044986E+06,  3.384113930029906E+01,  7.950724667412463E+00, -1.843790612707809E+00,
2458124.416666667, A.D. 2018-Jan-05 22:00:00.0000,      69.184065,  2.520172990687975E+07, -1.058603881402862E+08, -2.906426534551673E+06,  3.383182770967643E+01,  7.989937893426780E+00, -1.842715372270645E+00,
2458124.458333333, A.D. 2018-Jan-05 23:00:00.0000,      69.184066,  2.532350765826095E+07, -1.058315537966868E+08, -2.913058370791279E+06,  3.382247111336445E+01,  8.029140031881781E+00, -1.841637686793225E+00,
2458124.500000000, A.D. 2018-Jan-06 00:00:00.0000,      69.184067,  2.544525164490505E+07, -1.058025783454231E+08, -2.919686322964296E+06,  3.381306952461058E+01,  8.068331031693120E+00, -1.840557557740773E+00,
2458124.541666667, A.D. 2018-Jan-06 01:00:00.0000,      69.184068,  2.556696170486318E+07, -1.057734618266862E+08, -2.926310382276490E+06,  3.380362295671848E+01,  8.107510841792795E+00, -1.839474986581531E+00,
2458124.583333333, A.D. 2018-Jan-06 02:00:00.0000,      69.184069,  2.568863767623448E+07, -1.057442042808511E+08, -2.932930539938912E+06,  3.379413142304794E+01,  8.146679411129185E+00, -1.838389974786754E+00,
2458124.625000000, A.D. 2018-Jan-06 03:00:00.0000,      69.184071,  2.581027939716629E+07, -1.057148057484763E+08, -2.939546787167959E+06,  3.378459493701487E+01,  8.185836688667125E+00, -1.837302523830712E+00,
2458124.666666667, A.D. 2018-Jan-06 04:00:00.0000,      69.184072,  2.593188670585432E+07, -1.056852662703041E+08, -2.946159115185283E+06,  3.377501351209133E+01,  8.224982623387971E+00, -1.836212635190687E+00,
2458124.708333333, A.D. 2018-Jan-06 05:00:00.0000,      69.184073,  2.605345944054290E+07, -1.056555858872605E+08, -2.952767515217885E+06,  3.376538716180544E+01,  8.264117164289626E+00, -1.835120310346970E+00,
2458124.750000000, A.D. 2018-Jan-06 06:00:00.0000,      69.184074,  2.617499743952518E+07, -1.056257646404549E+08, -2.959371978498101E+06,  3.375571589974141E+01,  8.303240260386632E+00, -1.834025550782859E+00,
2458124.791666667, A.D. 2018-Jan-06 07:00:00.0000,      69.184076,  2.629650054114328E+07, -1.055958025711806E+08, -2.965972496263631E+06,  3.374599973953949E+01,  8.342351860710217E+00, -1.832928357984658E+00,
2458124.833333333, A.D. 2018-Jan-06 08:00:00.0000,      69.184077,  2.641796858378853E+07, -1.055656997209139E+08, -2.972569059757508E+06,  3.373623869489592E+01,  8.381451914308334E+00, -1.831828733441676E+00,
2458124.875000000, A.D. 2018-Jan-06 09:00:00.0000,      69.184078,  2.653940140590170E+07, -1.055354561313148E+08, -2.979161660228111E+06,  3.372643277956301E+01,  8.420540370245751E+00, -1.830726678646219E+00,
2458124.916666667, A.D. 2018-Jan-06 10:00:00.0000,      69.184079,  2.666079884597313E+07, -1.055050718442264E+08, -2.985750288929246E+06,  3.371658200734903E+01,  8.459617177604088E+00, -1.829622195093598E+00,
2458124.958333333, A.D. 2018-Jan-06 11:00:00.0000,      69.184080,  2.678216074254299E+07, -1.054745469016754E+08, -2.992334937120087E+06,  3.370668639211816E+01,  8.498682285481873E+00, -1.828515284282116E+00,
2458125.000000000, A.D. 2018-Jan-06 12:00:00.0000,      69.184082,  2.690348693420146E+07, -1.054438813458714E+08, -2.998915596065171E+06,  3.369674594779062E+01,  8.537735642994623E+00, -1.827405947713078E+00,
2458125.041666667, A.D. 2018-Jan-06 13:00:00.0000,      69.184083,  2.702477725958893E+07, -1.054130752192073E+08, -3.005492257034518E+06,  3.368676068834248E+01,  8.576777199274863E+00, -1.826294186890774E+00,
2458125.083333333, A.D. 2018-Jan-06 14:00:00.0000,      69.184084,  2.714603155739621E+07, -1.053821285642591E+08, -3.012064911303483E+06,  3.367673062780572E+01,  8.615806903472222E+00, -1.825180003322493E+00,
2458125.125000000, A.D. 2018-Jan-06 15:00:00.0000,      69.184085,  2.726724966636473E+07, -1.053510414237858E+08, -3.018633550152943E+06,  3.366665578026822E+01,  8.654824704753473E+00, -1.824063398518510E+00,
2458125.166666667, A.D. 2018-Jan-06 16:00:00.0000,      69.184086,  2.738843142528671E+07, -1.053198138407294E+08, -3.025198164869159E+06,  3.365653615987370E+01,  8.693830552302586E+00, -1.822944373992086E+00,
2458125.208333333, A.D. 2018-Jan-06 17:00:00.0000,      69.184088,  2.750957667300543E+07, -1.052884458582147E+08, -3.031758746743836E+06,  3.364637178082173E+01,  8.732824395320796E+00, -1.821822931259471E+00,
2458125.250000000, A.D. 2018-Jan-06 18:00:00.0000,      69.184089,  2.763068524841535E+07, -1.052569375195494E+08, -3.038315287074201E+06,  3.363616265736766E+01,  8.771806183026655E+00, -1.820699071839893E+00,
2458125.291666667, A.D. 2018-Jan-06 19:00:00.0000,      69.184090,  2.775175699046237E+07, -1.052252888682242E+08, -3.044867777162902E+06,  3.362590880382270E+01,  8.810775864656096E+00, -1.819572797255568E+00,
2458125.333333333, A.D. 2018-Jan-06 20:00:00.0000,      69.184091,  2.787279173814400E+07, -1.051934999479121E+08, -3.051416208318077E+06,  3.361561023455373E+01,  8.849733389462479E+00, -1.818444109031686E+00,
2458125.375000000, A.D. 2018-Jan-06 21:00:00.0000,      69.184092,  2.799378933050959E+07, -1.051615708024691E+08, -3.057960571853384E+06,  3.360526696398350E+01,  8.888678706716661E+00, -1.817313008696414E+00,
2458125.416666667, A.D. 2018-Jan-06 22:00:00.0000,      69.184094,  2.811474960666050E+07, -1.051295014759336E+08, -3.064500859087989E+06,  3.359487900659038E+01,  8.927611765707042E+00, -1.816179497780898E+00,
2458125.458333333, A.D. 2018-Jan-06 23:00:00.0000,      69.184095,  2.823567240575029E+07, -1.050972920125268E+08, -3.071037061346546E+06,  3.358444637690851E+01,  8.966532515739635E+00, -1.815043577819255E+00,
2458125.500000000, A.D. 2018-Jan-07 00:00:00.0000,      69.184096,  2.835655756698500E+07, -1.050649424566519E+08, -3.077569169959277E+06,  3.357396908952768E+01,  9.005440906138112E+00, -1.813905250348572E+00,
2458125.541666667, A.D. 2018-Jan-07 01:00:00.0000,      69.184097,  2.847740492962322E+07, -1.050324528528949E+08, -3.084097176261894E+06,  3.356344715909336E+01,  9.044336886243869E+00, -1.812764516908906E+00,
2458125.583333333, A.D. 2018-Jan-07 02:00:00.0000,      69.184098,  2.859821433297644E+07, -1.049998232460241E+08, -3.090621071595713E+06,  3.355288060030666E+01,  9.083220405416075E+00, -1.811621379043279E+00,
2458125.625000000, A.D. 2018-Jan-07 03:00:00.0000,      69.184100,  2.871898561640912E+07, -1.049670536809898E+08, -3.097140847307563E+06,  3.354226942792430E+01,  9.122091413031743E+00, -1.810475838297683E+00,
2458125.666666667, A.D. 2018-Jan-07 04:00:00.0000,      69.184101,  2.883971861933896E+07, -1.049341442029248E+08, -3.103656494749859E+06,  3.353161365675861E+01,  9.160949858485774E+00, -1.809327896221067E+00,
2458125.708333333, A.D. 2018-Jan-07 05:00:00.0000,      69.184102,  2.896041318123708E+07, -1.049010948571440E+08, -3.110168005280606E+06,  3.352091330167747E+01,  9.199795691191023E+00, -1.808177554365346E+00,
2458125.750000000, A.D. 2018-Jan-07 06:00:00.0000,      69.184103,  2.908106914162824E+07, -1.048679056891442E+08, -3.116675370263420E+06,  3.351016837760433E+01,  9.238628860578347E+00, -1.807024814285386E+00,
2458125.791666667, A.D. 2018-Jan-07 07:00:00.0000,      69.184104,  2.920168634009101E+07, -1.048345767446045E+08, -3.123178581067465E+06,  3.349937889951817E+01,  9.277449316096675E+00, -1.805869677539018E+00,
2458125.833333333, A.D. 2018-Jan-07 08:00:00.0000,      69.184106,  2.932226461625799E+07, -1.048011080693856E+08, -3.129677629067570E+06,  3.348854488245347E+01,  9.316257007213055E+00, -1.804712145687023E+00,
2458125.875000000, A.D. 2018-Jan-07 09:00:00.0000,      69.184107,  2.944280380981600E+07, -1.047674997095304E+08, -3.136172505644165E+06,  3.347766634150020E+01,  9.355051883412713E+00, -1.803552220293136E+00,
2458125.916666667, A.D. 2018-Jan-07 10:00:00.0000,      69.184108,  2.956330376050630E+07, -1.047337517112636E+08, -3.142663202183314E+06,  3.346674329180378E+01,  9.393833894199119E+00, -1.802389902924042E+00,
